obs,TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
580,22,Wtmix,27C,s,47,22_47,0,1.291169,4
581,22,Wtmix,27C,s,48,22_48,0,1.694113,4
582,22,Wtmix,27C,s,49,22_49,0,0.889813,2
583,22,Wtmix,27C,s,50,22_50,0,1.531294,4
584,22,Wtmix,27C,s,51,22_51,0,1.607012,2
585,22,Wtmix,27C,s,52,22_52,0,2.010221,5
586,22,Wtmix,27C,s,53,22_53,0,2.667851,6
587,22,Wtmix,27C,s,54,22_54,0,1.892673,6
588,22,Wtmix,27C,s,47a,22_47a,0,0.903704,3
589,22,Wtmix,27C,s,7,22_7,0,1.505287,3
591,22,Wtmix,27C,s,9,22_9,0,2.610136,4
592,22,Wtmix,27C,s,10,22_10,0,1.323203,1
593,22,Wtmix,27C,s,11,22_11,0,2.353862,4
594,22,Wtmix,27C,s,12,22_12,0,1.84343,4
595,22,Wtmix,27C,s,13,22_13,0,1.281109,3
596,22,Wtmix,27C,s,14,22_14,0,2.323945,6
597,22,Wtmix,27C,s,15,22_15,0,0.500371,1
598,22,Wtmix,27C,s,16,22_16,0,1.796835,4
599,22,Wtmix,27C,s,17,22_17,0,2.427196,4
602,22,Wtmix,27C,s,32,22_32,0,3.585198,5
603,22,Wtmix,27C,s,40,22_40,0,4.342108,8
606,22,Wtmix,27C,s,43,22_43,0,2.479087,5
607,22,Wtmix,27C,s,44,22_44,0,3.017581,7
608,22,Wtmix,27C,s,45,22_45,0,1.344383,2
609,22,Wtmix,27C,s,46,22_46,0,1.574183,5
610,22,Wtmix,27C,s,55,22_55,0,0.815419,5
611,22,Wtmix,27C,s,56,22_56,0,1.4156,4
612,22,Wtmix,27C,s,57,22_57,0,2.455259,5
613,22,Wtmix,27C,s,58,22_58,0,1.1122,5
614,22,Wtmix,27C,s,29,22_29,0,1.109818,2
615,22,Wtmix,27C,s,59,22_59,0,1.022466,3
616,22,Wtmix,27C,s,60,22_60,0,1.39217,4
617,22,Wtmix,27C,s,61,22_61,0,1.532237,3
618,22,Wtmix,27C,s,62,22_62,0,1.030971,1
619,22,Wtmix,27C,s,63,22_63,0,4.238968,7
620,22,Wtmix,27C,s,64,22_64,0,0.491166,1
621,22,Wtmix,27C,s,70,22_70,0,1.074028,2
623,22,Wtmix,27C,s,72,22_72,0,2.114036,4
624,22,Wtmix,27C,s,73,22_73,0,1.237218,3
625,22,Wtmix,27C,s,74,22_74,0,1.643069,4
626,22,Wtmix,27C,s,65,22_65,0,1.343266,3
627,22,Wtmix,27C,s,66,22_66,0,2.496497,5
628,22,Wtmix,27C,s,67,22_67,0,0.910572,1
629,22,Wtmix,27C,s,68,22_68,0,1.499812,3
630,22,Wtmix,27C,s,69,22_69,0,3.177432,6
631,22,Wtmix,27C,s,75,22_75,0,3.166269,5
632,22,Wtmix,27C,s,76,22_76,0,1.587254,3
633,22,Wtmix,27C,s,77,22_77,0,1.229245,1
634,19,31mix,31C,s,1,19_1,0,2.453474,5
635,19,31mix,31C,s,2,19_2,0,1.348781,3
636,19,31mix,31C,s,3,19_3,0,2.380328,4
637,19,31mix,31C,s,4,19_4,0,0.649473,1
638,19,31mix,31C,s,5,19_5,0,0.891417,1
639,19,31mix,31C,s,6,19_6,0,1.171677,3
640,19,31mix,31C,s,16,19_16,0,0.973673,3
641,19,31mix,31C,s,17,19_17,0,1.270544,4
643,19,31mix,31C,s,19,19_19,0,1.718798,4
645,19,31mix,31C,s,20a,19_20a,0,0.811573,1
646,19,31mix,31C,s,21,19_21,0,2.321918,4
647,19,31mix,31C,s,22,19_22,0,0.816396,1
649,19,31mix,31C,s,36,19_36,0,2.475445,5
650,19,31mix,31C,s,37,19_37,0,2.569758,7
651,19,31mix,31C,s,38,19_38,0,2.320311,5
652,19,31mix,31C,s,39,19_39,0,1.731659,3
653,19,31mix,31C,s,40,19_40,0,2.241002,4
654,19,31mix,31C,s,41,19_41,0,1.471227,4
655,19,31mix,31C,s,42,19_42,0,1.768902,3
656,19,31mix,31C,s,43,19_43,0,0.728781,3
657,19,31mix,31C,s,44,19_44,0,1.077364,2
658,19,31mix,31C,s,50,19_50,0,2.411408,4
659,19,31mix,31C,s,51,19_51,0,1.140596,4
660,19,31mix,31C,s,52,19_52,0,0.921158,1
661,19,31mix,31C,s,53,19_53,0,3.279515,6
662,19,31mix,31C,s,54,19_54,0,1.196862,1
665,19,31mix,31C,s,57,19_57,0,0.838098,3
666,19,31mix,31C,s,7,19_7,0,1.283137,3
667,19,31mix,31C,s,8,19_8,0,1.170605,3
668,19,31mix,31C,s,9,19_9,0,0.747805,3
669,19,31mix,31C,s,10,19_10,0,1.294123,3
670,19,31mix,31C,s,11,19_11,0,1.091564,3
671,19,31mix,31C,s,12,19_12,0,1.869109,3
672,19,31mix,31C,s,13,19_13,0,1.317433,4
673,19,31mix,31C,s,14,19_14,0,0.93777,1
675,19,31mix,31C,s,23,19_23,0,0.907493,1
676,19,31mix,31C,s,24,19_24,0,1.721746,3
677,19,31mix,31C,s,25,19_25,0,1.197666,3
678,19,31mix,31C,s,26,19_26,0,0.862748,3
679,19,31mix,31C,s,27,19_27,0,1.070933,1
681,19,31mix,31C,s,29,19_29,0,1.016811,3
682,19,31mix,31C,s,30,19_30,0,1.041461,3
685,19,31mix,31C,s,34,19_34,0,1.170069,4
687,19,31mix,31C,s,46,19_46,0,2.039784,3
688,19,31mix,31C,s,47,19_47,0,0.812109,2
689,19,31mix,31C,s,48,19_48,0,1.036906,4
690,19,31mix,31C,s,49,19_49,0,1.412817,4
691,19,31mix,31C,s,58,19_58,0,1.307251,3
692,19,31mix,31C,s,59,19_59,0,1.178375,3
694,19,31mix,31C,s,61,19_61,0,1.337528,3
695,19,31mix,31C,s,62,19_62,0,2.558236,6
696,19,31mix,31C,s,63,19_63,0,4.031607,7
697,19,31mix,31C,s,64,19_64,0,1.304572,3
698,19,31mix,31C,s,65,19_65,0,1.200613,4
700,19,31mix,31C,s,67,19_67,0,0.949559,4
701,19,31mix,31C,s,68,19_68,0,1.298142,2
702,19,31mix,31C,s,69,19_69,0,1.481141,3
703,19,31mix,31C,s,70,19_70,0,1.007433,2
704,19,31mix,31C,s,71,19_71,0,0.995912,4
705,19,31mix,31C,s,72,19_72,0,1.28796,4
706,19,31mix,31C,s,73,19_73,0,1.141132,2
707,19,31mix,31C,s,74,19_74,0,0.992964,3
708,19,31mix,31C,s,75,19_75,0,2.150708,5
709,19,31mix,31C,s,76,19_76,0,1.290907,3
710,19,31mix,31C,s,77,19_77,0,1.495609,4
711,19,31mix,31C,s,84,19_84,0,1.409602,4
712,19,31mix,31C,s,85,19_85,0,2.115609,4
713,19,31mix,31C,s,87,19_87,0,1.774797,2
714,19,31mix,31C,s,88,19_88,0,1.029403,2
715,19,31mix,31C,s,89,19_89,0,0.731996,2
716,19,31mix,31C,s,90,19_90,0,1.080311,3
717,19,31mix,31C,s,91,19_91,0,0.895168,4
718,19,31mix,31C,s,99,19_99,0,0.778885,2
719,19,31mix,31C,s,100,19_100,0,1.834546,5
720,19,31mix,31C,s,102,19_102,0,1.369412,3
724,19,31mix,31C,s,106,19_106,0,0.731728,2
725,19,31mix,31C,s,107,19_107,0,1.311538,3
726,19,31mix,31C,s,108,19_108,0,1.720942,5
727,19,31mix,31C,s,109,19_109,0,1.058072,3
728,19,31mix,31C,s,86,19_86,0,0.543639,1
729,19,31mix,31C,s,78,19_78,0,1.970657,4
730,19,31mix,31C,s,79,19_79,0,1.24643,3
731,19,31mix,31C,s,80,19_80,0,1.289836,3
732,19,31mix,31C,s,81,19_81,0,1.399957,2
733,19,31mix,31C,s,82,19_82,0,0.917943,2
734,19,31mix,31C,s,83,19_83,0,0.749412,2
735,19,31mix,31C,s,92,19_92,0,1.38656,3
737,19,31mix,31C,s,94,19_94,0,0.970726,2
738,19,31mix,31C,s,95,19_95,0,1.049499,1
739,19,31mix,31C,s,96,19_96,0,1.067986,3
741,19,31mix,31C,s,110,19_110,0,0.906154,3
742,19,31mix,31C,s,111,19_111,0,1.308859,3
743,19,31mix,31C,s,112,19_112,0,0.813716,2
745,19,31mix,31C,s,114,19_114,0,1.037441,3
746,19,31mix,31C,s,115,19_115,0,2.351391,4
747,19,31mix,31C,s,116,19_116,0,1.537139,3
748,19,31mix,31C,s,117,19_117,0,1.072809,3
749,19,31mix,31C,s,118,19_118,0,1.141668,3
751,19,31mix,31C,s,120,19_120,0,3.41643,4
752,31,31mix,31C,s,1,31_1,0,0.689126,2
753,31,31mix,31C,s,2,31_2,0,0.599332,1
754,31,31mix,31C,s,3,31_3,0,0.430539,1
755,31,31mix,31C,s,4,31_4,0,1.497277,4
756,31,31mix,31C,s,5,31_5,0,0.643834,1
757,31,31mix,31C,s,6,31_6,0,0.707823,2
759,31,31mix,31C,s,8,31_8,0,1.440661,4
760,31,31mix,31C,s,16,31_16,0,0.80973,2
761,31,31mix,31C,s,17,31_17,0,0.987476,3
762,31,31mix,31C,s,18,31_18,0,1.553892,3
763,31,31mix,31C,s,19,31_19,0,1.199717,3
765,31,31mix,31C,s,22,31_22,0,1.443295,3
766,31,31mix,31C,s,23,31_23,0,1.102813,3
768,31,31mix,31C,s,29,31_29,0,2.031303,6
769,31,31mix,31C,s,30,31_30,0,1.048568,2
771,31,31mix,31C,s,32,31_32,0,1.198137,2
772,31,31mix,31C,s,33,31_33,0,1.126512,2
774,31,31mix,31C,s,34b,31_34b,0,1.082537,2
775,31,31mix,31C,s,35,31_35,0,0.887412,3
776,31,31mix,31C,s,36,31_36,0,1.241586,3
777,31,31mix,31C,s,37,31_37,0,0.845016,3
778,31,31mix,31C,s,38,31_38,0,1.505176,4
779,31,31mix,31C,s,39,31_39,0,0.555883,2
780,31,31mix,31C,s,40,31_40,0,0.661477,1
782,31,31mix,31C,s,20,31_20,0,0.697785,1
784,31,31mix,31C,s,43,31_43,0,1.204457,3
787,31,31mix,31C,s,45b,31_45b,0,1.092543,2
788,31,31mix,31C,s,56,31_56,0,0.54219,1
789,31,31mix,31C,s,57,31_57,0,1.050411,3
790,31,31mix,31C,s,58,31_58,0,0.386037,1
791,31,31mix,31C,s,59,31_59,0,0.749955,2
792,31,31mix,31C,s,60,31_60,0,1.366403,2
793,31,31mix,31C,s,61,31_61,0,1.069897,2
795,31,31mix,31C,s,63,31_63,0,1.186814,3
796,31,31mix,31C,s,64,31_64,0,1.802472,4
797,31,31mix,31C,s,65,31_65,0,2.621682,5
798,31,31mix,31C,s,66,31_66,0,1.77851,4
799,31,31mix,31C,s,9,31_9,0,1.453828,2
801,31,31mix,31C,s,11,31_11,0,1.732691,2
802,31,31mix,31C,s,12,31_12,0,2.089499,4
803,31,31mix,31C,s,13,31_13,0,1.400636,4
804,31,31mix,31C,s,14,31_14,0,0.67201,1
805,31,31mix,31C,s,15,31_15,0,0.55009,2
806,31,31mix,31C,s,25,31_25,0,2.022087,3
807,31,31mix,31C,s,26,31_26,0,1.885157,5
808,31,31mix,31C,s,27,31_27,0,1.723474,4
810,31,31mix,31C,s,46,31_46,0,0.866082,2
811,31,31mix,31C,s,47,31_47,0,1.189184,3
812,31,31mix,31C,s,48,31_48,0,1.181284,1
813,31,31mix,31C,s,49,31_49,0,1.2142,3
814,31,31mix,31C,s,50,31_50,0,0.636724,1
815,31,31mix,31C,s,51,31_51,0,0.472408,1
816,31,31mix,31C,s,52,31_52,0,0.620135,1
817,31,31mix,31C,s,53,31_53,0,1.269499,3
819,31,31mix,31C,s,55,31_55,0,2.587713,6
820,31,31mix,31C,s,67,31_67,0,0.614868,1
821,31,31mix,31C,s,68,31_68,0,0.971939,2
822,31,31mix,31C,s,69,31_69,0,0.630931,2
823,31,31mix,31C,s,70,31_70,0,2.637482,4
824,31,31mix,31C,s,71,31_71,0,0.631194,2
827,31,31mix,31C,s,75,31_75,0,1.100706,3
828,31,31mix,31C,s,76,31_76,0,1.431971,5
829,31,31mix,31C,s,77,31_77,0,0.910584,2
830,31,31mix,31C,s,78,31_78,0,1.729531,4
831,31,31mix,31C,s,79,31_79,0,1.109923,2
833,31,31mix,31C,s,81,31_81,0,0.83343,3
834,31,31mix,31C,s,82,31_82,0,1.696615,5
835,31,31mix,31C,s,94,31_94,0,1.116506,3
837,31,31mix,31C,s,96,31_96,0,0.633301,3
838,31,31mix,31C,s,97,31_97,0,1.189184,3
839,31,31mix,31C,s,98,31_98,0,0.891098,2
841,31,31mix,31C,s,100,31_100,0,1.084643,2
842,31,31mix,31C,s,101,31_101,0,1.902537,5
843,31,31mix,31C,s,102,31_102,0,0.719936,3
844,31,31mix,31C,s,110,31_110,0,1.650006,4
845,31,31mix,31C,s,111,31_111,0,1.404322,4
847,31,31mix,31C,s,113,31_113,0,0.931387,2
848,31,31mix,31C,s,114,31_114,0,1.551785,3
849,31,31mix,31C,s,115,31_115,0,1.734007,3
850,31,31mix,31C,s,116,31_116,0,1.129409,3
851,31,31mix,31C,s,117,31_117,0,0.986159,4
853,31,31mix,31C,s,119,31_119,0,0.937444,2
855,31,31mix,31C,s,83,31_83,0,0.633564,1
856,31,31mix,31C,s,84,31_84,0,1.165748,4
857,31,31mix,31C,s,85,31_85,0,1.154425,3
858,31,31mix,31C,s,86,31_86,0,1.309261,3
859,31,31mix,31C,s,87,31_87,0,0.851072,2
860,31,31mix,31C,s,88,31_88,0,1.150212,3
862,31,31mix,31C,s,90,31_90,0,1.386679,3
863,31,31mix,31C,s,91,31_91,0,2.104245,4
864,31,31mix,31C,s,92,31_92,0,1.308734,3
865,31,31mix,31C,s,93,31_93,0,0.618818,3
866,31,31mix,31C,s,87a,31_87a,0,0.984842,2
867,31,31mix,31C,s,103,31_103,0,1.129672,4
868,31,31mix,31C,s,104,31_104,0,1.240006,3
869,31,31mix,31C,s,105,31_105,0,0.806307,2
870,31,31mix,31C,s,106,31_106,0,1.269499,3
871,31,31mix,31C,s,107,31_107,0,1.133885,2
872,31,31mix,31C,s,108,31_108,0,1.027765,2
873,31,31mix,31C,s,109,31_109,0,2.30569,5
874,31,31mix,31C,s,121,31_121,0,1.081747,2
875,31,31mix,31C,s,122,31_122,0,2.032093,6
876,34,31mix,31C,s,1,34_1,0,0.837643,3
877,34,31mix,31C,s,2,34_2,0,1.475684,3
878,34,31mix,31C,s,3,34_3,0,0.976416,3
880,34,31mix,31C,s,5,34_5,0,1.434605,2
882,34,31mix,31C,s,7,34_7,0,1.768503,4
883,34,31mix,31C,s,13,34_13,0,0.54061,1
884,34,31mix,31C,s,14,34_14,0,1.327167,4
885,34,31mix,31C,s,16,34_16,0,1.445401,3
886,34,31mix,31C,s,17,34_17,0,0.724149,2
887,34,31mix,31C,s,18b,34_18b,0,1.219993,4
888,34,31mix,31C,s,18a,34_18a,0,0.96167,2
889,34,31mix,31C,s,20,34_20,0,1.948619,4
891,34,31mix,31C,s,22,34_22,0,1.053571,4
892,34,31mix,31C,s,23,34_23,0,0.886885,3
893,34,31mix,31C,s,24,34_24,0,1.554682,2
894,34,31mix,31C,s,25,34_25,0,1.295041,1
896,34,31mix,31C,s,33,34_33,0,0.54772,2
899,34,31mix,31C,s,36,34_36,0,1.782196,4
900,34,31mix,31C,s,37,34_37,0,2.582447,5
901,34,31mix,31C,s,38,34_38,0,1.060681,2
902,34,31mix,31C,s,39,34_39,0,0.254374,1
903,34,31mix,31C,s,40,34_40,0,1.06779,2
904,34,31mix,31C,s,41,34_41,0,0.9356,3
905,34,31mix,31C,s,42,34_42,0,1.019602,3
906,34,31mix,31C,s,43,34_43,0,1.34086,3
907,34,31mix,31C,s,44,34_44,0,1.269235,5
908,34,31mix,31C,s,45,34_45,0,1.232106,2
909,34,31mix,31C,s,46,34_46,0,1.281085,3
910,34,31mix,31C,s,47,34_47,0,0.548773,1
911,34,31mix,31C,s,48,34_48,0,2.143744,4
912,34,31mix,31C,s,59,34_59,0,0.704136,3
913,34,31mix,31C,s,60,34_60,0,2.102402,3
914,34,31mix,31C,s,61,34_61,0,1.190501,3
915,34,31mix,31C,s,62,34_62,0,1.099916,3
916,34,31mix,31C,s,63,34_63,0,1.692138,4
917,34,31mix,31C,s,64,34_64,0,1.271079,3
918,34,31mix,31C,s,65,34_65,0,1.194451,3
919,34,31mix,31C,s,66,34_66,0,1.257386,3
920,34,31mix,31C,s,67,34_67,0,2.900545,7
921,34,31mix,31C,s,68,34_68,0,1.806159,4
922,34,31mix,31C,s,69,34_69,0,1.638156,3
923,34,31mix,31C,s,19,34_19,0,1.556776,4
924,34,31mix,31C,s,8,34_8,0,1.510443,4
925,34,31mix,31C,s,9,34_9,0,1.283455,3
926,34,31mix,31C,s,10,34_10,0,1.724791,3
928,34,31mix,31C,s,12,34_12,0,1.07727,4
929,34,31mix,31C,s,27,34_27,0,1.428548,4
930,34,31mix,31C,s,28,34_28,0,0.948503,1
931,34,31mix,31C,s,29,34_29,0,1.397739,2
932,34,31mix,31C,s,30,34_30,0,1.536249,5
933,34,31mix,31C,s,31,34_31,0,0.591959,2
934,34,31mix,31C,s,32,34_32,0,1.187077,1
935,34,31mix,31C,s,49,34_49,0,1.159428,2
936,34,31mix,31C,s,50,34_50,0,5.105118,9
937,34,31mix,31C,s,51,34_51,0,1.512023,5
938,34,31mix,31C,s,52,34_52,0,0.987476,2
940,34,31mix,31C,s,54,34_54,0,1.504913,4
941,34,31mix,31C,s,55,34_55,0,0.55167,2
942,34,31mix,31C,s,56,34_56,0,0.875298,2
943,34,31mix,31C,s,57,34_57,0,1.305311,3
944,34,31mix,31C,s,58,34_58,0,1.017758,5
945,34,31mix,31C,s,71,34_71,0,1.145998,2
946,34,31mix,31C,s,70,34_70,0,0.477675,1
947,34,31mix,31C,s,80,34_80,0,1.571798,2
948,34,31mix,31C,s,81,34_81,0,0.94271,1
949,34,31mix,31C,s,82,34_82,0,1.754284,4
950,34,31mix,31C,s,83a,34_83a,0,0.402627,1
951,34,31mix,31C,s,83b,34_83b,0,0.699133,2
952,34,31mix,31C,s,84,34_84,0,1.219467,3
953,34,31mix,31C,s,85,34_85,0,0.525864,2
956,34,31mix,31C,s,88,34_88,0,0.803674,3
957,34,31mix,31C,s,89,34_89,0,1.145209,3
959,34,31mix,31C,s,91,34_91,0,1.426705,4
963,34,31mix,31C,s,95,34_95,0,1.246063,3
964,34,31mix,31C,s,96,34_96,0,1.303205,4
965,34,31mix,31C,s,97,34_97,0,0.993796,1
966,34,31mix,31C,s,98,34_98,0,1.243956,2
967,34,31mix,31C,s,99,34_99,0,1.349023,4
968,34,31mix,31C,s,100,34_100,0,1.066737,3
969,34,31mix,31C,s,101,34_101,0,1.148368,4
970,34,31mix,31C,s,102,34_102,0,0.564309,1
971,34,31mix,31C,s,111,34_111,0,1.943879,6
973,34,31mix,31C,s,113,34_113,0,1.242376,3
974,34,31mix,31C,s,114,34_114,0,1.536249,4
977,34,31mix,31C,s,117,34_117,0,0.952453,3
978,34,31mix,31C,s,118,34_118,0,1.722948,4
979,34,31mix,31C,s,128,34_128,0,1.37562,4
980,34,31mix,31C,s,129,34_129,0,1.273975,3
981,34,31mix,31C,s,103,34_103,0,2.080809,5
983,34,31mix,31C,s,105,34_105,0,1.525452,3
984,34,31mix,31C,s,106,34_106,0,1.683712,4
986,34,31mix,31C,s,108,34_108,0,1.041458,2
987,34,31mix,31C,s,109,34_109,0,1.20393,3
988,34,31mix,31C,s,110,34_110,0,0.8042,2
989,34,31mix,31C,s,119,34_119,0,1.269762,3
991,34,31mix,31C,s,121,34_121,0,1.195767,4
992,34,31mix,31C,s,122,34_122,0,0.974573,2
993,34,31mix,31C,s,123,34_123,0,1.258966,2
994,34,31mix,31C,s,124,34_124,0,2.351772,5
995,34,31mix,31C,s,125,34_125,0,1.23553,2
996,34,31mix,31C,s,126,34_126,0,1.158638,2
997,34,31mix,31C,s,127,34_127,0,1.299518,2
998,9,Wtmix,31C,s,1,9_1,0,1.433448,3
999,9,Wtmix,31C,s,2,9_2,0,2.532247,4
1000,9,Wtmix,31C,s,3,9_3,0,1.590458,4
1001,9,Wtmix,31C,s,4,9_4,0,1.416301,3
1002,9,Wtmix,31C,s,5,9_5,0,2.291374,4
1003,9,Wtmix,31C,s,6,9_6,0,0.956793,4
1004,9,Wtmix,31C,s,15,9_15,0,1.235445,3
1005,9,Wtmix,31C,s,16,9_16,0,1.14274,3
1006,9,Wtmix,31C,s,17,9_17,0,1.588314,3
1007,9,Wtmix,31C,s,18,9_18,0,1.166854,4
1008,9,Wtmix,31C,s,21,9_21,0,1.73032,3
1009,9,Wtmix,31C,s,19,9_19,0,1.210259,3
1010,9,Wtmix,31C,s,20,9_20,0,2.030674,4
1012,9,Wtmix,31C,s,24,9_24,0,0.777277,1
1014,9,Wtmix,31C,s,25,9_25,0,1.644848,4
1017,9,Wtmix,31C,s,32,9_32,0,2.61879,4
1018,9,Wtmix,31C,s,33,9_33,0,1.635471,2
1019,9,Wtmix,31C,s,35,9_35,0,1.3386,1
1020,9,Wtmix,31C,s,34,9_34,0,2.991486,4
1022,9,Wtmix,31C,s,38,9_38,0,2.500363,4
1023,9,Wtmix,31C,s,36,9_36,0,0.723155,1
1024,9,Wtmix,31C,s,39,9_39,0,1.409334,4
1025,9,Wtmix,31C,s,42,9_42,0,0.734944,1
1026,9,Wtmix,31C,s,40,9_40,0,1.459706,2
1027,9,Wtmix,31C,s,41,9_41,0,1.22955,2
1029,9,Wtmix,31C,s,43,9_43,0,0.65376,3
1030,9,Wtmix,31C,s,45,9_45,0,0.961616,3
1031,9,Wtmix,31C,s,46,9_46,0,1.78605,4
1032,9,Wtmix,31C,s,55,9_55,0,1.601711,3
1033,9,Wtmix,31C,s,56,9_56,0,1.358159,4
1034,9,Wtmix,31C,s,57,9_57,0,0.550605,2
1035,9,Wtmix,31C,s,58,9_58,0,1.221244,4
1036,9,Wtmix,31C,s,59,9_59,0,0.971262,2
1037,9,Wtmix,31C,s,60,9_60,0,2.03764,4
1038,9,Wtmix,31C,s,61,9_61,0,2.563595,6
1041,9,Wtmix,31C,s,7,9_7,0,0.774866,4
1043,9,Wtmix,31C,s,10,9_10,0,1.175696,4
1044,9,Wtmix,31C,s,11,9_11,0,1.714511,3
1045,9,Wtmix,31C,s,12,9_12,0,0.793085,1
1046,9,Wtmix,31C,s,13,9_13,0,1.182394,3
1047,9,Wtmix,31C,s,14,9_14,0,2.905747,4
1048,9,Wtmix,31C,s,26,9_26,0,1.636275,3
1050,9,Wtmix,31C,s,30,9_30,0,0.808626,3
1051,9,Wtmix,31C,s,28,9_28,0,1.038513,2
1052,9,Wtmix,31C,s,29,9_29,0,1.500968,3
1054,9,Wtmix,31C,s,47,9_47,0,1.441754,3
1055,9,Wtmix,31C,s,48,9_48,0,1.708617,4
1056,9,Wtmix,31C,s,49,9_49,0,1.229282,4
1057,9,Wtmix,31C,s,50,9_50,0,1.513829,3
1058,9,Wtmix,31C,s,51,9_51,0,1.365661,4
1059,9,Wtmix,31C,s,52,9_52,0,1.627701,3
1060,9,Wtmix,31C,s,53,9_53,0,1.723889,4
1061,9,Wtmix,31C,s,54,9_54,0,1.969049,4
1064,9,Wtmix,31C,s,65,9_65,0,1.239196,2
1065,9,Wtmix,31C,s,66,9_66,0,1.300553,4
1066,9,Wtmix,31C,s,67,9_67,0,2.07274,4
1067,9,Wtmix,31C,s,68,9_68,0,1.338868,2
1068,9,Wtmix,31C,s,69,9_69,0,2.416499,6
1069,9,Wtmix,31C,s,70,9_70,0,0.663137,2
1071,9,Wtmix,31C,s,80,9_80,0,1.057269,3
1072,9,Wtmix,31C,s,81,9_81,0,0.986802,2
1073,9,Wtmix,31C,s,82,9_82,0,1.556698,4
1074,9,Wtmix,31C,s,83,9_83,0,0.60312,1
1075,9,Wtmix,31C,s,84,9_84,0,0.941789,1
1077,9,Wtmix,31C,s,86,9_86,0,0.94554,4
1078,9,Wtmix,31C,s,71,9_71,0,0.753163,1
1079,9,Wtmix,31C,s,72,9_72,0,1.741305,4
1080,9,Wtmix,31C,s,78,9_78,0,1.123984,3
1081,9,Wtmix,31C,s,73,9_73,0,2.282532,4
1084,9,Wtmix,31C,s,74,9_74,0,1.326007,3
1085,9,Wtmix,31C,s,77,9_77,0,1.220173,3
1086,18,Wtmix,31C,s,1,18_1,0,2.037104,3
1087,18,Wtmix,31C,s,2,18_2,0,1.172212,2
1088,18,Wtmix,31C,s,3,18_3,0,1.098798,1
1089,18,Wtmix,31C,s,4,18_4,0,2.098729,4
1090,18,Wtmix,31C,s,5,18_5,0,1.259023,3
1091,18,Wtmix,31C,s,6,18_6,0,2.362644,4
1092,18,Wtmix,31C,s,7,18_7,0,1.2893,3
1094,18,Wtmix,31C,s,15,18_15,0,6.261892,5
1095,18,Wtmix,31C,s,16,18_16,0,4.235505,5
1096,18,Wtmix,31C,s,17,18_17,0,1.174892,1
1097,18,Wtmix,31C,s,18,18_18,0,2.420786,4
1100,18,Wtmix,31C,s,27,18_27,0,2.001201,4
1101,18,Wtmix,31C,s,29,18_29,0,1.647796,5
1102,18,Wtmix,31C,s,30,18_30,0,0.663137,1
1103,18,Wtmix,31C,s,31,18_31,0,2.785981,6
1104,18,Wtmix,31C,s,33,18_33,0,1.71076,3
1106,18,Wtmix,31C,s,34,18_34,0,1.45006,4
1107,18,Wtmix,31C,s,35,18_35,0,2.949956,5
1108,18,Wtmix,31C,s,36,18_36,0,0.583829,1
1110,18,Wtmix,31C,s,38,18_38,0,1.152921,3
1111,18,Wtmix,31C,s,39,18_39,0,1.56554,2
1112,18,Wtmix,31C,s,40,18_40,0,1.271884,2
1113,18,Wtmix,31C,s,41,18_41,0,0.726102,2
1114,18,Wtmix,31C,s,42,18_42,0,1.490518,3
1115,18,Wtmix,31C,s,54,18_54,0,1.921357,4
1116,18,Wtmix,31C,s,55,18_55,0,2.421322,4
1117,18,Wtmix,31C,s,56,18_56,0,1.056733,3
1118,18,Wtmix,31C,s,57,18_57,0,1.293855,3
1119,18,Wtmix,31C,s,58,18_58,0,1.527761,3
1120,18,Wtmix,31C,s,59,18_59,0,1.196327,3
1121,18,Wtmix,31C,s,63,18_63,0,2.06363,5
1122,18,Wtmix,31C,s,64,18_64,0,0.49032,1
1123,18,Wtmix,31C,s,59b,18_59b,0,0.947951,2
1124,18,Wtmix,31C,s,8,18_8,0,1.694684,4
1125,18,Wtmix,31C,s,9,18_9,0,2.369075,4
1126,18,Wtmix,31C,s,10,18_10,0,1.540086,2
1128,18,Wtmix,31C,s,12,18_12,0,3.702852,3
1129,18,Wtmix,31C,s,13,18_13,0,1.425678,3
1130,18,Wtmix,31C,s,20,18_20,0,1.08433,2
1131,18,Wtmix,31C,s,21,18_21,0,2.034425,5
1132,18,Wtmix,31C,s,22,18_22,0,1.932342,3
1133,18,Wtmix,31C,s,23,18_23,0,2.725427,6
1134,18,Wtmix,31C,s,24,18_24,0,2.322722,4
1135,18,Wtmix,31C,s,26,18_26,0,1.683163,4
1136,18,Wtmix,31C,s,25,18_25,0,1.594209,4
1137,18,Wtmix,31C,s,25b,18_25b,0,0.876413,2
1138,18,Wtmix,31C,s,43,18_43,0,2.798573,6
1139,18,Wtmix,31C,s,44,18_44,0,1.173552,2
1140,18,Wtmix,31C,s,45,18_45,0,1.525886,3
1141,18,Wtmix,31C,s,46,18_46,0,2.793483,4
1142,18,Wtmix,31C,s,47,18_47,0,4.310794,4
1143,18,Wtmix,31C,s,48,18_48,0,3.514226,4
1144,18,Wtmix,31C,s,49,18_49,0,1.245626,3
1145,18,Wtmix,31C,s,50,18_50,0,0.715652,1
1148,18,Wtmix,31C,s,53,18_53,0,2.069524,4
1149,18,Wtmix,31C,s,60,18_60,0,1.41898,3
1150,18,Wtmix,31C,s,61,18_61,0,3.267994,5
1151,18,Wtmix,31C,s,62,18_62,0,1.252325,3
