TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
16,Wtmix,27C,c,19,16_19,0,2.948617,7
16,Wtmix,27C,s,20,16_20,0,1.785246,3
16,Wtmix,27C,s,21,16_21,0,3.086871,5
16,Wtmix,27C,s,36,16_36,0,1.951365,3
16,Wtmix,27C,s,37,16_37,0,2.248504,3
16,Wtmix,27C,s,38a,16_38a,0,0.864892,2
16,Wtmix,27C,s,38,16_38,0,2.140527,4
16,Wtmix,27C,s,38b,16_38b,0,0.368945,1
16,Wtmix,27C,s,39,16_39,0,1.514097,3
16,Wtmix,27C,c,40a,16_40a,0,4.020086,5
16,Wtmix,27C,c,40,16_40,0,3.227268,7
16,Wtmix,27C,s,59,16_59,0,1.809092,3
16,Wtmix,27C,s,60,16_60,0,1.995306,4
16,Wtmix,27C,s,69,16_69,0,1.597692,4
16,Wtmix,27C,s,70,16_70,0,1.904745,5
16,Wtmix,27C,c,71,16_71,0,2.511884,6
16,Wtmix,27C,s,72,16_72,0,0.950631,2
16,Wtmix,27C,s,67,16_67,0,0.654563,1
16,Wtmix,27C,s,68,16_68,0,1.555358,3
16,Wtmix,27C,s,73,16_73,0,1.040121,3
16,Wtmix,27C,s,74,16_74,0,1.428626,3
16,Wtmix,27C,s,75,16_75,0,1.935021,7
16,Wtmix,27C,s,76,16_76,0,1.293855,3
16,Wtmix,27C,s,77,16_77,0,2.800717,4
16,Wtmix,27C,s,78,16_78,0,1.357355,4
16,Wtmix,27C,s,79,16_79,0,1.11541,1
16,Wtmix,27C,s,80,16_80,0,0.831668,2
16,Wtmix,27C,s,81,16_81,0,1.421659,4
16,Wtmix,27C,s,88,16_88,0,1.758185,3
16,Wtmix,27C,s,82,16_82,0,1.572238,4
16,Wtmix,27C,s,83,16_83,0,2.374433,4
16,Wtmix,27C,s,84,16_84,0,2.153388,4
16,Wtmix,27C,s,85,16_85,0,1.278582,1
16,Wtmix,27C,s,86,16_86,0,1.821685,4
16,Wtmix,27C,s,87,16_87,0,1.445237,3
22,Wtmix,27C,s,1,22_1,0,1.284021,3
22,Wtmix,27C,s,2,22_2,0,0.336493,1
22,Wtmix,27C,c,3,22_3,0,2.124591,3
22,Wtmix,27C,s,4,22_4,0,1.594304,4
22,Wtmix,27C,c,5,22_5,0,2.341683,5
22,Wtmix,27C,s,6,22_6,0,1.44631,3
22,Wtmix,27C,s,18,22_18,0,1.388066,3
22,Wtmix,27C,s,19,22_19,0,1.324527,4
22,Wtmix,27C,s,20,22_20,0,1.072224,2
22,Wtmix,27C,c,21,22_21,0,2.080908,3
22,Wtmix,27C,c,22,22_22,0,5.433923,8
22,Wtmix,27C,s,23,22_23,0,2.560099,6
22,Wtmix,27C,s,24,22_24,0,0.927937,2
22,Wtmix,27C,s,25,22_25,0,1.909882,3
22,Wtmix,27C,c,26,22_26,0,5.677225,7
22,Wtmix,27C,s,27,22_27,0,1.557769,4
22,Wtmix,27C,s,28,22_28,0,1.058986,2
22,Wtmix,27C,s,33,22_33,0,1.183152,2
22,Wtmix,27C,s,34,22_34,0,1.602246,4
22,Wtmix,27C,s,35,22_35,0,0.758499,2
22,Wtmix,27C,s,36,22_36,0,2.041725,4
22,Wtmix,27C,s,36a,22_36a,0,1.249604,3
22,Wtmix,27C,s,37,22_37,0,1.84846,3
22,Wtmix,27C,s,38,22_38,0,1.807425,3
22,Wtmix,27C,s,39,22_39,0,1.172033,4
22,Wtmix,27C,s,47,22_47,0,1.291169,4
22,Wtmix,27C,s,48,22_48,0,1.694113,4
22,Wtmix,27C,s,49,22_49,0,0.889813,2
22,Wtmix,27C,s,50,22_50,0,1.531294,4
22,Wtmix,27C,s,51,22_51,0,1.607012,2
22,Wtmix,27C,s,52,22_52,0,2.010221,5
22,Wtmix,27C,s,53,22_53,0,2.667851,6
22,Wtmix,27C,s,54,22_54,0,1.892673,6
22,Wtmix,27C,s,47a,22_47a,0,0.903704,3
22,Wtmix,27C,s,7,22_7,0,1.505287,3
22,Wtmix,27C,c,8,22_8,0,6.335385,10
22,Wtmix,27C,s,9,22_9,0,2.610136,4
22,Wtmix,27C,s,10,22_10,0,1.323203,1
22,Wtmix,27C,s,11,22_11,0,2.353862,4
22,Wtmix,27C,s,12,22_12,0,1.84343,4
22,Wtmix,27C,s,13,22_13,0,1.281109,3
22,Wtmix,27C,s,14,22_14,0,2.323945,6
22,Wtmix,27C,s,15,22_15,0,0.500371,1
22,Wtmix,27C,s,16,22_16,0,1.796835,4
22,Wtmix,27C,s,17,22_17,0,2.427196,4
22,Wtmix,27C,c,30,22_30,0,6.262315,8
22,Wtmix,27C,c,31,22_31,0,3.957167,9
22,Wtmix,27C,s,32,22_32,0,3.585198,5
22,Wtmix,27C,s,40,22_40,0,4.342108,8
22,Wtmix,27C,c,41,22_41,0,5.576621,10
22,Wtmix,27C,c,42,22_42,0,3.348779,6
22,Wtmix,27C,s,43,22_43,0,2.479087,5
22,Wtmix,27C,s,44,22_44,0,3.017581,7
22,Wtmix,27C,s,45,22_45,0,1.344383,2
22,Wtmix,27C,s,46,22_46,0,1.574183,5
22,Wtmix,27C,s,55,22_55,0,0.815419,5
22,Wtmix,27C,s,56,22_56,0,1.4156,4
22,Wtmix,27C,s,57,22_57,0,2.455259,5
22,Wtmix,27C,s,58,22_58,0,1.1122,5
22,Wtmix,27C,s,29,22_29,0,1.109818,2
22,Wtmix,27C,s,59,22_59,0,1.022466,3
22,Wtmix,27C,s,60,22_60,0,1.39217,4
22,Wtmix,27C,s,61,22_61,0,1.532237,3
22,Wtmix,27C,s,62,22_62,0,1.030971,1
22,Wtmix,27C,s,63,22_63,0,4.238968,7
22,Wtmix,27C,s,64,22_64,0,0.491166,1
22,Wtmix,27C,s,70,22_70,0,1.074028,2
22,Wtmix,27C,c,71,22_71,0,1.277086,5
22,Wtmix,27C,s,72,22_72,0,2.114036,4
22,Wtmix,27C,s,73,22_73,0,1.237218,3
22,Wtmix,27C,s,74,22_74,0,1.643069,4
22,Wtmix,27C,s,65,22_65,0,1.343266,3
22,Wtmix,27C,s,66,22_66,0,2.496497,5
22,Wtmix,27C,s,67,22_67,0,0.910572,1
22,Wtmix,27C,s,68,22_68,0,1.499812,3
22,Wtmix,27C,s,69,22_69,0,3.177432,6
22,Wtmix,27C,s,75,22_75,0,3.166269,5
22,Wtmix,27C,s,76,22_76,0,1.587254,3
22,Wtmix,27C,s,77,22_77,0,1.229245,1
19,31mix,31C,s,1,19_1,0,2.453474,5
19,31mix,31C,s,2,19_2,0,1.348781,3
19,31mix,31C,s,3,19_3,0,2.380328,4
19,31mix,31C,s,4,19_4,0,0.649473,1
19,31mix,31C,s,5,19_5,0,0.891417,1
19,31mix,31C,s,6,19_6,0,1.171677,3
19,31mix,31C,s,16,19_16,0,0.973673,3
19,31mix,31C,s,17,19_17,0,1.270544,4
19,31mix,31C,c,18,19_18,0,1.379326,3
19,31mix,31C,s,19,19_19,0,1.718798,4
19,31mix,31C,c,20,19_20,0,1.826508,3
19,31mix,31C,s,20a,19_20a,0,0.811573,1
19,31mix,31C,s,21,19_21,0,2.321918,4
19,31mix,31C,s,22,19_22,0,0.816396,1
19,31mix,31C,c,35,19_35,0,1.788193,4
19,31mix,31C,s,36,19_36,0,2.475445,5
19,31mix,31C,s,37,19_37,0,2.569758,7
19,31mix,31C,s,38,19_38,0,2.320311,5
19,31mix,31C,s,39,19_39,0,1.731659,3
19,31mix,31C,s,40,19_40,0,2.241002,4
19,31mix,31C,s,41,19_41,0,1.471227,4
19,31mix,31C,s,42,19_42,0,1.768902,3
19,31mix,31C,s,43,19_43,0,0.728781,3
19,31mix,31C,s,44,19_44,0,1.077364,2
19,31mix,31C,s,50,19_50,0,2.411408,4
19,31mix,31C,s,51,19_51,0,1.140596,4
19,31mix,31C,s,52,19_52,0,0.921158,1
19,31mix,31C,s,53,19_53,0,3.279515,6
19,31mix,31C,s,54,19_54,0,1.196862,1
19,31mix,31C,c,55,19_55,0,2.295929,5
19,31mix,31C,c,56,19_56,0,3.484485,8
19,31mix,31C,s,57,19_57,0,0.838098,3
19,31mix,31C,s,7,19_7,0,1.283137,3
19,31mix,31C,s,8,19_8,0,1.170605,3
19,31mix,31C,s,9,19_9,0,0.747805,3
19,31mix,31C,s,10,19_10,0,1.294123,3
19,31mix,31C,s,11,19_11,0,1.091564,3
19,31mix,31C,s,12,19_12,0,1.869109,3
19,31mix,31C,s,13,19_13,0,1.317433,4
19,31mix,31C,s,14,19_14,0,0.93777,1
19,31mix,31C,c,15,19_15,0,1.985661,6
19,31mix,31C,s,23,19_23,0,0.907493,1
19,31mix,31C,s,24,19_24,0,1.721746,3
19,31mix,31C,s,25,19_25,0,1.197666,3
19,31mix,31C,s,26,19_26,0,0.862748,3
19,31mix,31C,s,27,19_27,0,1.070933,1
19,31mix,31C,c,28,19_28,0,2.66541,6
19,31mix,31C,s,29,19_29,0,1.016811,3
19,31mix,31C,s,30,19_30,0,1.041461,3
19,31mix,31C,c,31,19_31,0,4.219161,9
19,31mix,31C,c,33,19_33,0,3.954978,8
19,31mix,31C,s,34,19_34,0,1.170069,4
19,31mix,31C,c,45,19_45,0,4.128063,10
19,31mix,31C,s,46,19_46,0,2.039784,3
19,31mix,31C,s,47,19_47,0,0.812109,2
19,31mix,31C,s,48,19_48,0,1.036906,4
19,31mix,31C,s,49,19_49,0,1.412817,4
19,31mix,31C,s,58,19_58,0,1.307251,3
19,31mix,31C,s,59,19_59,0,1.178375,3
19,31mix,31C,c,60,19_60,0,1.859196,5
19,31mix,31C,s,61,19_61,0,1.337528,3
19,31mix,31C,s,62,19_62,0,2.558236,6
19,31mix,31C,s,63,19_63,0,4.031607,7
19,31mix,31C,s,64,19_64,0,1.304572,3
19,31mix,31C,s,65,19_65,0,1.200613,4
19,31mix,31C,c,66,19_66,0,2.563327,6
19,31mix,31C,s,67,19_67,0,0.949559,4
19,31mix,31C,s,68,19_68,0,1.298142,2
19,31mix,31C,s,69,19_69,0,1.481141,3
19,31mix,31C,s,70,19_70,0,1.007433,2
19,31mix,31C,s,71,19_71,0,0.995912,4
19,31mix,31C,s,72,19_72,0,1.28796,4
19,31mix,31C,s,73,19_73,0,1.141132,2
19,31mix,31C,s,74,19_74,0,0.992964,3
19,31mix,31C,s,75,19_75,0,2.150708,5
19,31mix,31C,s,76,19_76,0,1.290907,3
19,31mix,31C,s,77,19_77,0,1.495609,4
19,31mix,31C,s,84,19_84,0,1.409602,4
19,31mix,31C,s,85,19_85,0,2.115609,4
19,31mix,31C,s,87,19_87,0,1.774797,2
19,31mix,31C,s,88,19_88,0,1.029403,2
19,31mix,31C,s,89,19_89,0,0.731996,2
19,31mix,31C,s,90,19_90,0,1.080311,3
19,31mix,31C,s,91,19_91,0,0.895168,4
19,31mix,31C,s,99,19_99,0,0.778885,2
19,31mix,31C,s,100,19_100,0,1.834546,5
19,31mix,31C,s,102,19_102,0,1.369412,3
19,31mix,31C,c,103,19_103,0,5.244277,10
19,31mix,31C,c,104,19_104,0,3.308988,6
19,31mix,31C,c,105,19_105,0,2.458297,6
19,31mix,31C,s,106,19_106,0,0.731728,2
19,31mix,31C,s,107,19_107,0,1.311538,3
19,31mix,31C,s,108,19_108,0,1.720942,5
19,31mix,31C,s,109,19_109,0,1.058072,3
19,31mix,31C,s,86,19_86,0,0.543639,1
19,31mix,31C,s,78,19_78,0,1.970657,4
19,31mix,31C,s,79,19_79,0,1.24643,3
19,31mix,31C,s,80,19_80,0,1.289836,3
19,31mix,31C,s,81,19_81,0,1.399957,2
19,31mix,31C,s,82,19_82,0,0.917943,2
19,31mix,31C,s,83,19_83,0,0.749412,2
19,31mix,31C,s,92,19_92,0,1.38656,3
19,31mix,31C,c,93,19_93,0,2.448115,6
19,31mix,31C,s,94,19_94,0,0.970726,2
19,31mix,31C,s,95,19_95,0,1.049499,1
19,31mix,31C,s,96,19_96,0,1.067986,3
19,31mix,31C,c,97,19_97,0,2.940579,7
19,31mix,31C,s,110,19_110,0,0.906154,3
19,31mix,31C,s,111,19_111,0,1.308859,3
19,31mix,31C,s,112,19_112,0,0.813716,2
19,31mix,31C,c,113,19_113,0,2.411944,3
19,31mix,31C,s,114,19_114,0,1.037441,3
19,31mix,31C,s,115,19_115,0,2.351391,4
19,31mix,31C,s,116,19_116,0,1.537139,3
19,31mix,31C,s,117,19_117,0,1.072809,3
19,31mix,31C,s,118,19_118,0,1.141668,3
19,31mix,31C,c,119,19_119,0,5.57732,10
19,31mix,31C,s,120,19_120,0,3.41643,4
31,31mix,31C,s,1,31_1,0,0.689126,2
31,31mix,31C,s,2,31_2,0,0.599332,1
31,31mix,31C,s,3,31_3,0,0.430539,1
31,31mix,31C,s,4,31_4,0,1.497277,4
31,31mix,31C,s,5,31_5,0,0.643834,1
31,31mix,31C,s,6,31_6,0,0.707823,2
31,31mix,31C,c,7,31_7,0,1.398002,3
31,31mix,31C,s,8,31_8,0,1.440661,4
31,31mix,31C,s,16,31_16,0,0.80973,2
31,31mix,31C,s,17,31_17,0,0.987476,3
31,31mix,31C,s,18,31_18,0,1.553892,3
31,31mix,31C,s,19,31_19,0,1.199717,3
31,31mix,31C,c,21,31_21,0,2.835504,7
31,31mix,31C,s,22,31_22,0,1.443295,3
31,31mix,31C,s,23,31_23,0,1.102813,3
31,31mix,31C,c,24,31_24,0,1.330591,4
31,31mix,31C,s,29,31_29,0,2.031303,6
31,31mix,31C,s,30,31_30,0,1.048568,2
31,31mix,31C,c,31,31_31,0,2.858676,6
31,31mix,31C,s,32,31_32,0,1.198137,2
31,31mix,31C,s,33,31_33,0,1.126512,2
31,31mix,31C,c,34a,31_34a,0,4.517899,7
31,31mix,31C,s,34b,31_34b,0,1.082537,2
31,31mix,31C,s,35,31_35,0,0.887412,3
31,31mix,31C,s,36,31_36,0,1.241586,3
31,31mix,31C,s,37,31_37,0,0.845016,3
31,31mix,31C,s,38,31_38,0,1.505176,4
31,31mix,31C,s,39,31_39,0,0.555883,2
31,31mix,31C,s,40,31_40,0,0.661477,1
31,31mix,31C,c,41,31_41,0,1.545202,3
31,31mix,31C,s,20,31_20,0,0.697785,1
31,31mix,31C,c,42,31_42,0,2.659865,5
31,31mix,31C,s,43,31_43,0,1.204457,3
31,31mix,31C,c,44,31_44,0,3.536216,7
31,31mix,31C,c,45a,31_45a,0,3.394547,9
31,31mix,31C,s,45b,31_45b,0,1.092543,2
31,31mix,31C,s,56,31_56,0,0.54219,1
31,31mix,31C,s,57,31_57,0,1.050411,3
31,31mix,31C,s,58,31_58,0,0.386037,1
31,31mix,31C,s,59,31_59,0,0.749955,2
31,31mix,31C,s,60,31_60,0,1.366403,2
31,31mix,31C,s,61,31_61,0,1.069897,2
31,31mix,31C,c,62,31_62,0,1.031978,2
31,31mix,31C,s,63,31_63,0,1.186814,3
31,31mix,31C,s,64,31_64,0,1.802472,4
31,31mix,31C,s,65,31_65,0,2.621682,5
31,31mix,31C,s,66,31_66,0,1.77851,4
31,31mix,31C,s,9,31_9,0,1.453828,2
31,31mix,31C,c,10,31_10,0,2.903969,5
31,31mix,31C,s,11,31_11,0,1.732691,2
31,31mix,31C,s,12,31_12,0,2.089499,4
31,31mix,31C,s,13,31_13,0,1.400636,4
31,31mix,31C,s,14,31_14,0,0.67201,1
31,31mix,31C,s,15,31_15,0,0.55009,2
31,31mix,31C,s,25,31_25,0,2.022087,3
31,31mix,31C,s,26,31_26,0,1.885157,5
31,31mix,31C,s,27,31_27,0,1.723474,4
31,31mix,31C,c,28,31_28,0,2.236962,6
31,31mix,31C,s,46,31_46,0,0.866082,2
31,31mix,31C,s,47,31_47,0,1.189184,3
31,31mix,31C,s,48,31_48,0,1.181284,1
31,31mix,31C,s,49,31_49,0,1.2142,3
31,31mix,31C,s,50,31_50,0,0.636724,1
31,31mix,31C,s,51,31_51,0,0.472408,1
31,31mix,31C,s,52,31_52,0,0.620135,1
31,31mix,31C,s,53,31_53,0,1.269499,3
31,31mix,31C,c,54,31_54,0,2.663288,7
31,31mix,31C,s,55,31_55,0,2.587713,6
31,31mix,31C,s,67,31_67,0,0.614868,1
31,31mix,31C,s,68,31_68,0,0.971939,2
31,31mix,31C,s,69,31_69,0,0.630931,2
31,31mix,31C,s,70,31_70,0,2.637482,4
31,31mix,31C,s,71,31_71,0,0.631194,2
31,31mix,31C,c,72,31_72,0,5.505375,7
31,31mix,31C,c,73,31_73,0,1.961522,5
31,31mix,31C,s,75,31_75,0,1.100706,3
31,31mix,31C,s,76,31_76,0,1.431971,5
31,31mix,31C,s,77,31_77,0,0.910584,2
31,31mix,31C,s,78,31_78,0,1.729531,4
31,31mix,31C,s,79,31_79,0,1.109923,2
31,31mix,31C,c,80,31_80,0,2.356249,5
31,31mix,31C,s,81,31_81,0,0.83343,3
31,31mix,31C,s,82,31_82,0,1.696615,5
31,31mix,31C,s,94,31_94,0,1.116506,3
31,31mix,31C,c,95,31_95,0,3.816659,9
31,31mix,31C,s,96,31_96,0,0.633301,3
31,31mix,31C,s,97,31_97,0,1.189184,3
31,31mix,31C,s,98,31_98,0,0.891098,2
31,31mix,31C,c,99,31_99,0,3.490661,8
31,31mix,31C,s,100,31_100,0,1.084643,2
31,31mix,31C,s,101,31_101,0,1.902537,5
31,31mix,31C,s,102,31_102,0,0.719936,3
31,31mix,31C,s,110,31_110,0,1.650006,4
31,31mix,31C,s,111,31_111,0,1.404322,4
31,31mix,31C,c,112,31_112,0,2.811278,9
31,31mix,31C,s,113,31_113,0,0.931387,2
31,31mix,31C,s,114,31_114,0,1.551785,3
31,31mix,31C,s,115,31_115,0,1.734007,3
31,31mix,31C,s,116,31_116,0,1.129409,3
31,31mix,31C,s,117,31_117,0,0.986159,4
31,31mix,31C,c,118,31_118,0,2.000757,4
31,31mix,31C,s,119,31_119,0,0.937444,2
31,31mix,31C,c,120,31_120,0,1.833018,4
31,31mix,31C,s,83,31_83,0,0.633564,1
31,31mix,31C,s,84,31_84,0,1.165748,4
31,31mix,31C,s,85,31_85,0,1.154425,3
31,31mix,31C,s,86,31_86,0,1.309261,3
31,31mix,31C,s,87,31_87,0,0.851072,2
31,31mix,31C,s,88,31_88,0,1.150212,3
31,31mix,31C,c,89,31_89,0,2.335183,6
31,31mix,31C,s,90,31_90,0,1.386679,3
31,31mix,31C,s,91,31_91,0,2.104245,4
31,31mix,31C,s,92,31_92,0,1.308734,3
31,31mix,31C,s,93,31_93,0,0.618818,3
31,31mix,31C,s,87a,31_87a,0,0.984842,2
31,31mix,31C,s,103,31_103,0,1.129672,4
31,31mix,31C,s,104,31_104,0,1.240006,3
31,31mix,31C,s,105,31_105,0,0.806307,2
31,31mix,31C,s,106,31_106,0,1.269499,3
31,31mix,31C,s,107,31_107,0,1.133885,2
31,31mix,31C,s,108,31_108,0,1.027765,2
31,31mix,31C,s,109,31_109,0,2.30569,5
31,31mix,31C,s,121,31_121,0,1.081747,2
31,31mix,31C,s,122,31_122,0,2.032093,6
34,31mix,31C,s,1,34_1,0,0.837643,3
34,31mix,31C,s,2,34_2,0,1.475684,3
34,31mix,31C,s,3,34_3,0,0.976416,3
34,31mix,31C,c,4,34_4,0,3.223121,6
34,31mix,31C,s,5,34_5,0,1.434605,2
34,31mix,31C,c,6,34_6,0,4.940012,7
34,31mix,31C,s,7,34_7,0,1.768503,4
34,31mix,31C,s,13,34_13,0,0.54061,1
34,31mix,31C,s,14,34_14,0,1.327167,4
34,31mix,31C,s,16,34_16,0,1.445401,3
34,31mix,31C,s,17,34_17,0,0.724149,2
34,31mix,31C,s,18b,34_18b,0,1.219993,4
34,31mix,31C,s,18a,34_18a,0,0.96167,2
34,31mix,31C,s,20,34_20,0,1.948619,4
34,31mix,31C,c,21,34_21,0,3.012196,5
34,31mix,31C,s,22,34_22,0,1.053571,4
34,31mix,31C,s,23,34_23,0,0.886885,3
34,31mix,31C,s,24,34_24,0,1.554682,2
34,31mix,31C,s,25,34_25,0,1.295041,1
34,31mix,31C,c,26,34_26,0,2.092659,5
34,31mix,31C,s,33,34_33,0,0.54772,2
34,31mix,31C,c,34,34_34,0,1.812215,5
34,31mix,31C,c,35,34_35,0,2.275144,5
34,31mix,31C,s,36,34_36,0,1.782196,4
34,31mix,31C,s,37,34_37,0,2.582447,5
34,31mix,31C,s,38,34_38,0,1.060681,2
34,31mix,31C,s,39,34_39,0,0.254374,1
34,31mix,31C,s,40,34_40,0,1.06779,2
34,31mix,31C,s,41,34_41,0,0.9356,3
34,31mix,31C,s,42,34_42,0,1.019602,3
34,31mix,31C,s,43,34_43,0,1.34086,3
34,31mix,31C,s,44,34_44,0,1.269235,5
34,31mix,31C,s,45,34_45,0,1.232106,2
34,31mix,31C,s,46,34_46,0,1.281085,3
34,31mix,31C,s,47,34_47,0,0.548773,1
34,31mix,31C,s,48,34_48,0,2.143744,4
34,31mix,31C,s,59,34_59,0,0.704136,3
34,31mix,31C,s,60,34_60,0,2.102402,3
34,31mix,31C,s,61,34_61,0,1.190501,3
34,31mix,31C,s,62,34_62,0,1.099916,3
34,31mix,31C,s,63,34_63,0,1.692138,4
34,31mix,31C,s,64,34_64,0,1.271079,3
34,31mix,31C,s,65,34_65,0,1.194451,3
34,31mix,31C,s,66,34_66,0,1.257386,3
34,31mix,31C,s,67,34_67,0,2.900545,7
34,31mix,31C,s,68,34_68,0,1.806159,4
34,31mix,31C,s,69,34_69,0,1.638156,3
34,31mix,31C,s,19,34_19,0,1.556776,4
34,31mix,31C,s,8,34_8,0,1.510443,4
34,31mix,31C,s,9,34_9,0,1.283455,3
34,31mix,31C,s,10,34_10,0,1.724791,3
34,31mix,31C,c,11,34_11,0,4.156614,6
34,31mix,31C,s,12,34_12,0,1.07727,4
34,31mix,31C,s,27,34_27,0,1.428548,4
34,31mix,31C,s,28,34_28,0,0.948503,1
34,31mix,31C,s,29,34_29,0,1.397739,2
34,31mix,31C,s,30,34_30,0,1.536249,5
34,31mix,31C,s,31,34_31,0,0.591959,2
34,31mix,31C,s,32,34_32,0,1.187077,1
34,31mix,31C,s,49,34_49,0,1.159428,2
34,31mix,31C,s,50,34_50,0,5.105118,9
34,31mix,31C,s,51,34_51,0,1.512023,5
34,31mix,31C,s,52,34_52,0,0.987476,2
34,31mix,31C,c,53,34_53,0,4.182947,9
34,31mix,31C,s,54,34_54,0,1.504913,4
34,31mix,31C,s,55,34_55,0,0.55167,2
34,31mix,31C,s,56,34_56,0,0.875298,2
34,31mix,31C,s,57,34_57,0,1.305311,3
34,31mix,31C,s,58,34_58,0,1.017758,5
34,31mix,31C,s,71,34_71,0,1.145998,2
34,31mix,31C,s,70,34_70,0,0.477675,1
34,31mix,31C,s,80,34_80,0,1.571798,2
34,31mix,31C,s,81,34_81,0,0.94271,1
34,31mix,31C,s,82,34_82,0,1.754284,4
34,31mix,31C,s,83a,34_83a,0,0.402627,1
34,31mix,31C,s,83b,34_83b,0,0.699133,2
34,31mix,31C,s,84,34_84,0,1.219467,3
34,31mix,31C,s,85,34_85,0,0.525864,2
34,31mix,31C,c,86,34_86,0,2.83603,6
34,31mix,31C,c,87,34_87,0,2.671978,4
34,31mix,31C,s,88,34_88,0,0.803674,3
34,31mix,31C,s,89,34_89,0,1.145209,3
34,31mix,31C,c,90,34_90,0,2.616679,5
34,31mix,31C,s,91,34_91,0,1.426705,4
34,31mix,31C,c,92,34_92,0,1.63684,6
34,31mix,31C,c,93,34_93,0,2.496075,4
34,31mix,31C,c,94,34_94,0,5.269434,8
34,31mix,31C,s,95,34_95,0,1.246063,3
34,31mix,31C,s,96,34_96,0,1.303205,4
34,31mix,31C,s,97,34_97,0,0.993796,1
34,31mix,31C,s,98,34_98,0,1.243956,2
34,31mix,31C,s,99,34_99,0,1.349023,4
34,31mix,31C,s,100,34_100,0,1.066737,3
34,31mix,31C,s,101,34_101,0,1.148368,4
34,31mix,31C,s,102,34_102,0,0.564309,1
34,31mix,31C,s,111,34_111,0,1.943879,6
34,31mix,31C,c,112,34_112,0,1.430918,3
34,31mix,31C,s,113,34_113,0,1.242376,3
34,31mix,31C,s,114,34_114,0,1.536249,4
34,31mix,31C,c,115,34_115,0,2.233275,5
34,31mix,31C,c,116,34_116,0,1.671599,3
34,31mix,31C,s,117,34_117,0,0.952453,3
34,31mix,31C,s,118,34_118,0,1.722948,4
34,31mix,31C,s,128,34_128,0,1.37562,4
34,31mix,31C,s,129,34_129,0,1.273975,3
34,31mix,31C,s,103,34_103,0,2.080809,5
34,31mix,31C,c,104,34_104,0,2.922138,5
34,31mix,31C,s,105,34_105,0,1.525452,3
34,31mix,31C,s,106,34_106,0,1.683712,4
34,31mix,31C,c,107,34_107,0,2.289364,4
34,31mix,31C,s,108,34_108,0,1.041458,2
34,31mix,31C,s,109,34_109,0,1.20393,3
34,31mix,31C,s,110,34_110,0,0.8042,2
34,31mix,31C,s,119,34_119,0,1.269762,3
34,31mix,31C,c,120,34_120,0,2.796795,5
34,31mix,31C,s,121,34_121,0,1.195767,4
34,31mix,31C,s,122,34_122,0,0.974573,2
34,31mix,31C,s,123,34_123,0,1.258966,2
34,31mix,31C,s,124,34_124,0,2.351772,5
34,31mix,31C,s,125,34_125,0,1.23553,2
34,31mix,31C,s,126,34_126,0,1.158638,2
34,31mix,31C,s,127,34_127,0,1.299518,2
9,Wtmix,31C,s,1,9_1,0,1.433448,3
9,Wtmix,31C,s,2,9_2,0,2.532247,4
9,Wtmix,31C,s,3,9_3,0,1.590458,4
9,Wtmix,31C,s,4,9_4,0,1.416301,3
9,Wtmix,31C,s,5,9_5,0,2.291374,4
9,Wtmix,31C,s,6,9_6,0,0.956793,4
9,Wtmix,31C,s,15,9_15,0,1.235445,3
9,Wtmix,31C,s,16,9_16,0,1.14274,3
9,Wtmix,31C,s,17,9_17,0,1.588314,3
9,Wtmix,31C,s,18,9_18,0,1.166854,4
9,Wtmix,31C,s,21,9_21,0,1.73032,3
9,Wtmix,31C,s,19,9_19,0,1.210259,3
9,Wtmix,31C,s,20,9_20,0,2.030674,4
9,Wtmix,31C,c,22,9_22,0,2.555557,5
9,Wtmix,31C,s,24,9_24,0,0.777277,1
9,Wtmix,31C,c,23,9_23,0,4.16477,6
9,Wtmix,31C,s,25,9_25,0,1.644848,4
9,Wtmix,31C,c,17a,9_17a,0,2.923431,5
9,Wtmix,31C,c,31,9_31,0,2.588245,6
9,Wtmix,31C,s,32,9_32,0,2.61879,4
9,Wtmix,31C,s,33,9_33,0,1.635471,2
9,Wtmix,31C,s,35,9_35,0,1.3386,1
9,Wtmix,31C,s,34,9_34,0,2.991486,4
9,Wtmix,31C,c,37,9_37,0,6.459359,8
9,Wtmix,31C,s,38,9_38,0,2.500363,4
9,Wtmix,31C,s,36,9_36,0,0.723155,1
9,Wtmix,31C,s,39,9_39,0,1.409334,4
9,Wtmix,31C,s,42,9_42,0,0.734944,1
9,Wtmix,31C,s,40,9_40,0,1.459706,2
9,Wtmix,31C,s,41,9_41,0,1.22955,2
9,Wtmix,31C,c,44,9_44,0,1.509542,3
9,Wtmix,31C,s,43,9_43,0,0.65376,3
9,Wtmix,31C,s,45,9_45,0,0.961616,3
9,Wtmix,31C,s,46,9_46,0,1.78605,4
9,Wtmix,31C,s,55,9_55,0,1.601711,3
9,Wtmix,31C,s,56,9_56,0,1.358159,4
9,Wtmix,31C,s,57,9_57,0,0.550605,2
9,Wtmix,31C,s,58,9_58,0,1.221244,4
9,Wtmix,31C,s,59,9_59,0,0.971262,2
9,Wtmix,31C,s,60,9_60,0,2.03764,4
9,Wtmix,31C,s,61,9_61,0,2.563595,6
9,Wtmix,31C,c,62,9_62,0,3.199135,8
9,Wtmix,31C,c,8,9_8,0,2.048357,4
9,Wtmix,31C,s,7,9_7,0,0.774866,4
9,Wtmix,31C,c,9,9_9,0,3.54745,8
