TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps,PropGrowthArea,PropGrowthPolyps,Log10PropGrowthPolypsTranslate
31,SS,31C,s,57,31_57,22,,,,,
31,SS,31C,s,58,31_58,22,0.886355,2,,,
31,SS,31C,s,59,31_59,22,0.453924,1,,,
31,SS,31C,c,62,31_62,22,,,,,
31,SS,31C,s,63,31_63,22,1.199803,3,,,
31,SS,31C,s,64,31_64,22,,,,,
31,SS,31C,s,65,31_65,22,,,,,
31,SS,31C,s,66,31_66,22,,,,,
31,SS,31C,s,9,31_9,22,,,,,
31,SS,31C,c,10,31_10,22,,,,,
31,SS,31C,s,11,31_11,22,,,,,
31,SS,31C,s,12,31_12,22,,,,,
31,SS,31C,s,14,31_14,22,,,,,
31,SS,31C,s,25,31_25,22,,,,,
31,SS,31C,s,26,31_26,22,,,,,
31,SS,31C,s,27,31_27,22,,,,,
31,SS,31C,c,28,31_28,22,,,,,
31,SS,31C,s,46,31_46,22,,,,,
31,SS,31C,s,47,31_47,22,,,,,
31,SS,31C,s,49,31_49,22,,,,,
31,SS,31C,s,50,31_50,22,,,,,
31,SS,31C,s,53,31_53,22,,,,,
31,SS,31C,c,54,31_54,22,,,,,
31,SS,31C,s,55,31_55,22,,,,,
31,SS,31C,s,67,31_67,22,,,,,
31,SS,31C,s,69,31_69,22,,,,,
31,SS,31C,s,70,31_70,22,,,,,
31,SS,31C,c,72,31_72,22,,,,,
31,SS,31C,c,73,31_73,22,,,,,
31,SS,31C,s,75,31_75,22,,,,,
31,SS,31C,s,76,31_76,22,,,,,
31,SS,31C,s,78,31_78,22,,,,,
31,SS,31C,s,79,31_79,22,,,,,
31,SS,31C,c,80,31_80,22,,,,,
31,SS,31C,s,81,31_81,22,,,,,
31,SS,31C,s,82,31_82,22,,,,,
31,SS,31C,s,94,31_94,22,,,,,
31,SS,31C,c,95,31_95,22,,,,,
31,SS,31C,s,97,31_97,22,,,,,
31,SS,31C,missedt28,98,31_98,22,,,,,
31,SS,31C,c,99,31_99,22,,,,,
31,SS,31C,s,100,31_100,22,,,,,
31,SS,31C,s,101,31_101,22,,,,,
31,SS,31C,s,102,31_102,22,,,,,
31,SS,31C,s,110,31_110,22,,,,,
31,SS,31C,s,111,31_111,22,,,,,
31,SS,31C,c,112,31_112,22,,,,,
31,SS,31C,s,113,31_113,22,,,,,
31,SS,31C,s,114,31_114,22,,,,,
31,SS,31C,s,115,31_115,22,,,,,
31,SS,31C,s,116,31_116,22,,,,,
31,SS,31C,s,117,31_117,22,,,,,
31,SS,31C,c,118,31_118,22,,,,,
31,SS,31C,s,119,31_119,22,,,,,
31,SS,31C,c,120,31_120,22,,,,,
31,SS,31C,s,85,31_85,22,,,,,
31,SS,31C,s,86,31_86,22,,,,,
31,SS,31C,s,87,31_87,22,,,,,
31,SS,31C,s,88,31_88,22,,,,,
31,SS,31C,c,89,31_89,22,,,,,
31,SS,31C,s,90,31_90,22,,,,,
31,SS,31C,s,91,31_91,22,,,,,
31,SS,31C,s,92,31_92,22,,,,,
31,SS,31C,s,93,31_93,22,,,,,
31,SS,31C,s,87a,31_87a,22,,,,,
31,SS,31C,s,23,31_23,22,1.13174,3,,,
31,SS,31C,s,104,31_104,22,,,,,
31,SS,31C,s,105,31_105,22,,,,,
31,SS,31C,s,106,31_106,22,,,,,
31,SS,31C,s,107,31_107,22,,,,,
31,SS,31C,s,108,31_108,22,,,,,
31,SS,31C,s,109,31_109,22,,,,,
31,SS,31C,s,121,31_121,22,,,,,
31,SS,31C,s,122,31_122,22,,,,,
31,SS,31C,s,34b,31_34b,22,1.122017,3,,,
31,SS,31C,s,71,31_71,22,,,,,
31,SS,31C,s,77,31_77,22,,,,,
31,SS,31C,s,96,31_96,22,,,,,
31,SS,31C,s,84,31_84,22,,,,,
31,SS,31C,s,103,31_103,22,,,,,
31,SS,31C,s,35,31_35,22,,,,,
31,SS,31C,s,5,31_5,22,,,,,
31,SS,31C,s,40,31_40,22,0.650437,2,,,
31,SS,31C,s,60,31_60,22,1.202106,4,,,
31,SS,31C,s,61,31_61,22,,,,,
31,SS,31C,s,48,31_48,22,,,,,
31,SS,31C,s,51,31_51,22,,,,,
31,SS,31C,s,52,31_52,22,,,,,
31,SS,31C,s,68,31_68,22,,,,,
31,SS,31C,s,83,31_83,22,,,,,
31,SS,31C,s,13,31_13,22,,,,,
31,SS,31C,s,6,31_6,22,,,,,
31,SS,31C,s,15,31_15,22,,,,,
31,SS,31C,s,1,31_1,28,0.911823,2,32.31586096,0,1.830374783
31,SS,31C,s,2,31_2,28,0.693038,1,15.63507372,0,1.830374783
31,SS,31C,s,3,31_3,28,0.48956,1,13.70863034,0,1.830374783
31,SS,31C,s,4,31_4,28,1.604333,5,7.150046384,25,1.966923541
31,SS,31C,c,7,31_7,28,1.609347,2,15.11764647,-33.33333333,1.53571597
31,SS,31C,s,8,31_8,28,1.593776,4,10.62810751,0,1.830374783
31,SS,31C,s,16,31_16,28,1.179431,2,45.65731787,0,1.830374783
31,SS,31C,s,17,31_17,28,1.107383,3,12.14277613,0,1.830374783
31,SS,31C,s,18,31_18,28,1.845022,5,18.73553632,66.66666667,2.128183791
31,SS,31C,s,19,31_19,28,1.322737,3,10.25408492,0,1.830374783
31,SS,31C,c,21,31_21,28,2.702743,7,-4.682095317,0,1.830374783
31,SS,31C,s,22,31_22,28,1.570816,3,8.835407869,0,1.830374783
31,SS,31C,c,24,31_24,28,1.27444,4,-4.220004494,0,1.830374783
31,SS,31C,c,29,31_29,28,2.22453,6,9.512465644,0,1.830374783
31,SS,31C,s,30,31_30,28,1.029528,3,-1.815809752,50,2.070653451
31,SS,31C,c,31,31_31,28,2.99991,6,4.940538907,0,1.830374783
31,SS,31C,s,32,31_32,28,1.146442,2,-4.314615107,0,1.830374783
31,SS,31C,s,33,31_33,28,,,,,
31,SS,31C,c,34a,31_34a,28,4.695293,8,3.926471132,14.28571429,1.913561576
31,SS,31C,s,36,31_36,28,1.357045,4,9.299315553,33.33333333,2.004321374
31,SS,31C,s,37,31_37,28,0.892821,3,5.657289329,0,1.830374783
31,SS,31C,s,38,31_38,28,1.755292,5,16.61706006,25,1.966923541
31,SS,31C,s,39,31_39,28,0.607002,2,9.195999878,0,1.830374783
31,SS,31C,c,41,31_41,28,1.634683,2,5.790893359,-33.33333333,1.53571597
31,SS,31C,s,20,31_20,28,0.662688,1,-5.029772781,0,1.830374783
31,SS,31C,c,42,31_42,28,2.717522,5,2.167666404,0,1.830374783
31,SS,31C,s,43,31_43,28,1.442817,4,19.7898306,33.33333333,2.004321374
31,SS,31C,c,44,31_44,28,3.864228,8,9.275790845,14.28571429,1.913561576
31,SS,31C,c,45a,31_45a,28,3.540405,8,4.296832538,-11.11111111,1.752475273
31,SS,31C,s,45b,31_45b,28,1.132719,2,3.677292335,0,1.830374783
31,SS,31C,s,56,31_56,28,0.69251,1,27.72459839,0,1.830374783
31,SS,31C,s,57,31_57,28,0.937422,3,-10.75664668,0,1.830374783
31,SS,31C,s,58,31_58,28,0.55765,1,44.45506519,0,1.830374783
31,SS,31C,s,59,31_59,28,1.021875,2,36.25817549,0,1.830374783
31,SS,31C,c,62,31_62,28,1.156207,3,12.03795042,50,2.070653451
31,SS,31C,s,63,31_63,28,1.240659,5,4.536936706,66.66666667,2.128183791
31,SS,31C,s,64,31_64,28,1.91839,4,6.431056904,0,1.830374783
31,SS,31C,s,65,31_65,28,,,,,
31,SS,31C,s,66,31_66,28,2.051403,6,15.34391148,50,2.070653451
31,SS,31C,s,9,31_9,28,1.70462,3,17.25045879,50,2.070653451
31,SS,31C,c,10,31_10,28,3.340886,7,15.04551185,40,2.032081268
31,SS,31C,s,11,31_11,28,,,,,
31,SS,31C,s,12,31_12,28,2.6972,7,29.08357458,75,2.154322514
31,SS,31C,s,14,31_14,28,0.799395,1,18.95581911,0,1.830374783
31,SS,31C,s,25,31_25,28,1.940559,4,-4.031873999,33.33333333,2.004321374
31,SS,31C,s,26,31_26,28,1.909417,6,1.286895468,20,1.942834494
31,SS,31C,s,27,31_27,28,2.015511,4,16.94467105,0,1.830374783
31,SS,31C,c,28,31_28,28,2.273091,6,1.615092255,0,1.830374783
31,SS,31C,s,46,31_46,28,0.940589,3,8.602765096,50,2.070653451
31,SS,31C,s,47,31_47,28,1.321153,3,11.09744161,0,1.830374783
31,SS,31C,s,49,31_49,28,1.359157,3,11.93847801,0,1.830374783
31,SS,31C,s,50,31_50,28,0.676939,1,6.315923383,0,1.830374783
31,SS,31C,s,53,31_53,28,,,,,
31,SS,31C,c,54,31_54,28,2.927069,7,9.904336294,0,1.830374783
31,SS,31C,s,55,31_55,28,2.511669,6,-2.938656644,0,1.830374783
31,SS,31C,s,67,31_67,28,,,,,
31,SS,31C,s,69,31_69,28,0.588264,2,-6.762546142,0,1.830374783
31,SS,31C,s,70,31_70,28,2.901998,5,10.0291111,25,1.966923541
31,SS,31C,c,72,31_72,28,6.465099,11,17.43249097,57.14285714,2.096247726
31,SS,31C,c,73,31_73,28,2.231128,5,13.74473496,0,1.830374783
31,SS,31C,s,75,31_75,28,,,,,
31,SS,31C,s,76,31_76,28,1.611986,5,12.57113447,0,1.830374783
31,SS,31C,s,78,31_78,28,1.757403,5,1.61153515,25,1.966923541
31,SS,31C,s,79,31_79,28,1.212421,2,9.234694659,0,1.830374783
31,SS,31C,c,80,31_80,28,2.597441,6,10.2362696,20,1.942834494
31,SS,31C,s,81,31_81,28,0.845316,3,1.426154566,0,1.830374783
31,SS,31C,s,82,31_82,28,1.978035,5,16.58714558,0,1.830374783
31,SS,31C,s,94,31_94,28,1.491642,4,33.59910292,33.33333333,2.004321374
31,SS,31C,c,95,31_95,28,4.09093,9,7.186154173,0,1.830374783
31,SS,31C,s,97,31_97,28,,,,,
31,SS,31C,missedt28,98,31_98,28,,,,,
31,SS,31C,c,99,31_99,28,3.771858,8,8.055694896,0,1.830374783
31,SS,31C,s,100,31_100,28,1.148817,2,5.916601131,0,1.830374783
31,SS,31C,s,101,31_101,28,2.009441,5,5.619023441,0,1.830374783
31,SS,31C,s,102,31_102,28,0.741862,3,3.045548493,0,1.830374783
31,SS,31C,s,110,31_110,28,,,,,
31,SS,31C,s,111,31_111,28,1.705412,4,21.44023949,0,1.830374783
31,SS,31C,c,112,31_112,28,3.035802,8,7.986545621,-11.11111111,1.752475273
31,SS,31C,s,113,31_113,28,1.117939,2,20.02948291,0,1.830374783
31,SS,31C,s,114,31_114,28,,,,,
31,SS,31C,s,115,31_115,28,2.034249,4,17.31492433,33.33333333,2.004321374
31,SS,31C,s,116,31_116,28,1.521464,4,34.7132881,33.33333333,2.004321374
31,SS,31C,s,117,31_117,28,1.061462,4,7.635989734,0,1.830374783
31,SS,31C,c,118,31_118,28,2.342764,4,17.09387997,0,1.830374783
31,SS,31C,s,119,31_119,28,0.988094,3,5.402989405,50,2.070653451
31,SS,31C,c,120,31_120,28,2.00469,4,9.365538145,0,1.830374783
31,SS,31C,s,85,31_85,28,,,,,
31,SS,31C,s,86,31_86,28,,,,,
31,SS,31C,s,87,31_87,28,0.933727,3,9.711869266,50,2.070653451
31,SS,31C,s,88,31_88,28,1.435164,5,24.77386777,66.66666667,2.128183791
31,SS,31C,c,89,31_89,28,2.405048,5,2.991842609,-16.66666667,1.707570176
31,SS,31C,s,90,31_90,28,1.610403,3,16.13379881,0,1.830374783
31,SS,31C,s,91,31_91,28,2.192597,5,4.198750621,25,1.966923541
31,SS,31C,s,92,31_92,28,,,,,
31,SS,31C,s,93,31_93,28,,,,,
31,SS,31C,s,87a,31_87a,28,1.003929,2,1.938077377,0,1.830374783
31,SS,31C,s,23,31_23,28,0.995747,3,-9.708445584,0,1.830374783
31,SS,31C,s,104,31_104,28,1.340155,4,8.076493178,33.33333333,2.004321374
31,SS,31C,s,105,31_105,28,0.883848,3,9.616808486,50,2.070653451
31,SS,31C,s,106,31_106,28,1.774029,5,39.74244958,66.66666667,2.128183791
31,SS,31C,s,107,31_107,28,1.274968,2,12.44244346,0,1.830374783
31,SS,31C,s,108,31_108,28,1.054072,3,2.559631822,50,2.070653451
31,SS,31C,s,109,31_109,28,2.491084,6,8.040716662,20,1.942834494
31,SS,31C,s,121,31_121,28,,,,,
31,SS,31C,s,122,31_122,28,1.968798,6,-3.114768861,0,1.830374783
31,SS,31C,s,34b,31_34b,28,1.027417,3,-5.091742823,50,2.070653451
31,SS,31C,s,71,31_71,28,0.666119,3,5.53316413,50,2.070653451
31,SS,31C,s,77,31_77,28,1.044307,2,14.68541068,0,1.830374783
31,SS,31C,s,96,31_96,28,0.763239,3,20.51757379,0,1.830374783
31,SS,31C,s,84,31_84,28,1.18207,4,1.400131075,0,1.830374783
31,SS,31C,s,103,31_103,28,1.244882,4,10.1985355,0,1.830374783
31,SS,31C,s,35,31_35,28,1.000498,2,12.74334807,0,1.830374783
31,SS,31C,s,5,31_5,28,0.737112,1,14.48789595,0,1.830374783
31,SS,31C,s,40,31_40,28,0.627323,2,-5.163293659,100,2.22444673
31,SS,31C,s,60,31_60,28,1.350448,4,-1.167664298,100,2.22444673
31,SS,31C,s,61,31_61,28,1.185765,4,10.82982754,100,2.22444673
31,SS,31C,s,48,31_48,28,1.003137,2,-15.08079344,100,2.22444673
31,SS,31C,s,51,31_51,28,0.551316,3,16.70335811,50,2.070653451
31,SS,31C,s,52,31_52,28,0.649228,2,4.691397841,100,2.22444673
31,SS,31C,s,68,31_68,28,0.991525,4,2.015147041,100,2.22444673
31,SS,31C,s,83,31_83,28,0.680106,2,7.346061329,100,2.22444673
31,SS,31C,s,13,31_13,28,1.53809,4,9.81368464,0,1.830374783
31,SS,31C,s,6,31_6,28,0.850067,1,20.09598445,-50,1.247154615
31,SS,31C,s,15,31_15,28,0.658465,2,19.7013216,100,2.22444673
31,SS,31C,s,1,31_1,72,,,,,
31,SS,31C,s,2,31_2,72,,,,,
31,SS,31C,s,3,31_3,72,,,,,
31,SS,31C,s,4,31_4,72,1.981189,6,32.31947061,50,2.070653451
31,SS,31C,c,7,31_7,72,,,,,
31,SS,31C,s,8,31_8,72,1.94458,4,34.97831898,0,1.830374783
31,SS,31C,s,16,31_16,72,,,,,
31,SS,31C,s,17,31_17,72,,,,,
31,SS,31C,s,18,31_18,72,2.765858,5,77.99551063,66.66666667,2.128183791
31,SS,31C,s,19,31_19,72,1.310384,3,9.224425427,0,1.830374783
31,SS,31C,c,21,31_21,72,3.037464,6,7.122543294,-14.28571429,1.727386318
31,SS,31C,s,22,31_22,72,1.92143,3,33.1280161,0,1.830374783
31,SS,31C,c,24,31_24,72,1.469471,4,10.43746726,0,1.830374783
31,SS,31C,c,29,31_29,72,1.200019,2,-40.92368298,-66.66666667,0
31,SS,31C,s,30,31_30,72,1.490468,2,42.14318957,0,1.785329835
31,SS,31C,c,31,31_31,72,3.377711,6,18.15648223,0,1.785329835
31,SS,31C,s,32,31_32,72,1.079963,2,-9.863145867,0,1.785329835
31,SS,31C,s,33,31_33,72,,,,,
31,SS,31C,c,34a,31_34a,72,5.330636,7,17.98926891,0,1.785329835
31,SS,31C,s,36,31_36,72,1.800836,4,45.04319475,33.33333333,1.974665181
31,SS,31C,s,37,31_37,72,1.103113,3,30.54344533,0,1.785329835
31,SS,31C,s,38,31_38,72,1.983611,5,31.78598383,25,1.934498451
31,SS,31C,s,39,31_39,72,0.708221,2,27.40468768,0,1.785329835
31,SS,31C,c,41,31_41,72,2.057637,2,33.16297804,-33.33333333,1.441956838
31,SS,31C,s,20,31_20,72,,,,,
31,SS,31C,c,42,31_42,72,1.387101,3,-47.85069919,-40,1.322219295
31,SS,31C,s,43,31_43,72,1.699354,5,41.08880599,66.66666667,2.106077519
31,SS,31C,c,44,31_44,72,3.684875,7,4.20390044,0,1.785329835
31,SS,31C,c,45a,31_45a,72,4.302894,7,26.75900496,-22.22222222,1.588582918
31,SS,31C,s,45b,31_45b,72,1.48643,2,36.05231098,0,1.785329835
31,SS,31C,s,56,31_56,72,,,,,
31,SS,31C,s,57,31_57,72,1.086154,3,3.402763299,0,1.785329835
31,SS,31C,s,58,31_58,72,,,,,
31,SS,31C,s,59,31_59,72,,,,,
31,SS,31C,c,62,31_62,72,1.230975,3,19.28306611,50,2.045322979
31,SS,31C,s,63,31_63,72,1.403252,3,18.23689306,0,1.785329835
31,SS,31C,s,64,31_64,72,2.486715,4,37.96136639,0,1.785329835
31,SS,31C,s,65,31_65,72,,,,,
31,SS,31C,s,66,31_66,72,2.882145,5,62.0539103,25,1.934498451
31,SS,31C,s,9,31_9,72,1.797337,3,23.62789821,50,2.045322979
31,SS,31C,c,10,31_10,72,4.084856,6,40.66458698,20,1.908485019
31,SS,31C,s,11,31_11,72,,,,,
31,SS,31C,s,12,31_12,72,,,,,
31,SS,31C,s,14,31_14,72,,,,,
31,SS,31C,s,25,31_25,72,,,,,
31,SS,31C,s,26,31_26,72,,,,,
31,SS,31C,s,27,31_27,72,,,,,
31,SS,31C,c,28,31_28,72,,,,,
31,SS,31C,s,46,31_46,72,1.085347,3,25.31688685,50,2.045322979
31,SS,31C,s,47,31_47,72,,,,,
31,SS,31C,s,49,31_49,72,,,,,
31,SS,31C,s,50,31_50,72,,,,,
31,SS,31C,s,53,31_53,72,,,,,
31,SS,31C,c,54,31_54,72,,,,,
31,SS,31C,s,55,31_55,72,,,,,
31,SS,31C,s,67,31_67,72,,,,,
31,SS,31C,s,69,31_69,72,,,,,
31,SS,31C,s,70,31_70,72,3.446892,5,30.68874025,25,1.934498451
31,SS,31C,c,72,31_72,72,8.098647,11,47.10436619,57.14285714,2.072407469
31,SS,31C,c,73,31_73,72,2.439608,4,24.37321631,-20,1.612783857
31,SS,31C,s,75,31_75,72,,,,,
31,SS,31C,s,76,31_76,72,1.931659,5,34.89512008,0,1.785329835
31,SS,31C,s,78,31_78,72,1.920353,5,11.03316448,25,1.934498451
31,SS,31C,s,79,31_79,72,,,,,
31,SS,31C,c,80,31_80,72,2.767204,5,17.44106841,0,1.785329835
31,SS,31C,s,81,31_81,72,,,,,
31,SS,31C,s,82,31_82,72,2.004338,5,18.13746784,0,1.785329835
31,SS,31C,s,94,31_94,72,1.719273,4,53.986902,33.33333333,1.974665181
31,SS,31C,c,95,31_95,72,4.583383,8,20.08887878,-11.11111111,1.698003832
31,SS,31C,s,97,31_97,72,,,,,
31,SS,31C,missedt28,98,31_98,72,0.839852,1,-5.750882619,-50,1.041392685
31,SS,31C,c,99,31_99,72,3.737879,6,7.082268946,-25,1.556302501
31,SS,31C,s,100,31_100,72,1.20971,2,11.53070642,0,1.785329835
31,SS,31C,s,101,31_101,72,2.317937,5,21.83400375,0,1.785329835
31,SS,31C,s,102,31_102,72,,,,,
31,SS,31C,s,110,31_110,72,,,,,
31,SS,31C,s,111,31_111,72,1.691817,4,20.47215667,0,1.785329835
31,SS,31C,c,112,31_112,72,3.100722,8,10.29581564,-11.11111111,1.698003832
31,SS,31C,s,113,31_113,72,,,,,
31,SS,31C,s,114,31_114,72,,,,,
31,SS,31C,s,115,31_115,72,,,,,
31,SS,31C,s,116,31_116,72,,,,,
31,SS,31C,s,117,31_117,72,,,,,
31,SS,31C,c,118,31_118,72,,,,,
31,SS,31C,s,119,31_119,72,,,,,
31,SS,31C,c,120,31_120,72,1.67755,3,-8.481531551,-25,1.556302501
31,SS,31C,s,85,31_85,72,,,,,
31,SS,31C,s,86,31_86,72,,,,,
31,SS,31C,s,87,31_87,72,,,,,
31,SS,31C,s,88,31_88,72,,,,,
31,SS,31C,c,89,31_89,72,,,,,
31,SS,31C,s,90,31_90,72,,,,,
31,SS,31C,s,91,31_91,72,,,,,
31,SS,31C,s,92,31_92,72,,,,,
31,SS,31C,s,93,31_93,72,,,,,
31,SS,31C,s,87a,31_87a,72,,,,,
31,SS,31C,s,23,31_23,72,1.046315,3,-5.123080704,0,1.785329835
31,SS,31C,s,104,31_104,72,,,,,
31,SS,31C,s,105,31_105,72,,,,,
31,SS,31C,s,106,31_106,72,,,,,
31,SS,31C,s,107,31_107,72,,,,,
31,SS,31C,s,108,31_108,72,,,,,
31,SS,31C,s,109,31_109,72,,,,,
31,SS,31C,s,121,31_121,72,,,,,
31,SS,31C,s,122,31_122,72,2.541897,6,25.08763132,0,1.785329835
31,SS,31C,s,34b,31_34b,72,1.16018,2,7.17231836,0,1.785329835
31,SS,31C,s,71,31_71,72,0.62612,3,-0.803873294,50,2.045322979
31,SS,31C,s,77,31_77,72,1.083193,1,18.9558569,-50,1.041392685
31,SS,31C,s,96,31_96,72,0.683725,3,7.962090696,0,1.785329835
31,SS,31C,s,84,31_84,72,1.238512,4,6.24182928,0,1.785329835
31,SS,31C,s,103,31_103,72,1.264085,3,11.89840945,-25,1.556302501
31,SS,31C,s,35,31_35,72,0.920338,2,3.710339729,0,1.785329835
31,SS,31C,s,5,31_5,72,,,,,
31,SS,31C,s,40,31_40,72,0.760173,2,14.92054901,100,2.206825876
31,SS,31C,s,60,31_60,72,1.482661,4,8.508324411,100,2.206825876
31,SS,31C,s,61,31_61,72,1.176062,4,9.922917814,100,2.206825876
31,SS,31C,s,48,31_48,72,,,,,
31,SS,31C,s,51,31_51,72,0.67565,3,43.02255677,50,2.045322979
31,SS,31C,s,52,31_52,72,0.963407,2,55.35439864,100,2.206825876
31,SS,31C,s,68,31_68,72,0.985749,3,1.420871063,50,2.045322979
31,SS,31C,s,83,31_83,72,0.617237,1,-2.577008795,0,1.785329835
31,SS,31C,s,13,31_13,72,,,,,
31,SS,31C,s,6,31_6,72,,,,,
31,SS,31C,s,15,31_15,72,,,,,
33,SS,32.5C,c,2,33_2,0,2.110038,4,,,
33,SS,32.5C,s,65,33_65,0,0.677803,1,,,
33,SS,32.5C,s,92,33_92,0,0.573789,1,,,
33,SS,32.5C,s,52,33_52,0,0.999062,3,,,
33,SS,32.5C,s,113,33_113,0,0.910058,2,,,
33,SS,32.5C,s,95,33_95,0,1.204984,2,,,
33,SS,32.5C,s,1,33_1,0,2.856306,4,,,
33,SS,32.5C,s,7,33_7,0,1.154162,4,,,
33,SS,32.5C,s,3,33_3,0,0.895838,2,,,
33,SS,32.5C,c,4,33_4,0,2.215896,6,,,
33,SS,32.5C,s,5,33_5,0,0.957193,3,,,
33,SS,32.5C,s,6,33_6,0,2.090815,5,,,
33,SS,32.5C,c,35,33_35,0,3.249717,8,,,
33,SS,32.5C,s,8,33_8,0,1.039614,3,,,
33,SS,32.5C,s,9,33_9,0,1.181811,3,,,
33,SS,32.5C,s,16,33_16,0,2.065009,5,,,
33,SS,32.5C,s,17,33_17,0,1.240533,3,,,
33,SS,32.5C,s,19,33_19,0,0.472935,1,,,
33,SS,32.5C,c,20,33_20,0,2.359935,5,,,
33,SS,32.5C,c,22,33_22,0,0.965356,3,,,
33,SS,32.5C,s,23,33_23,0,1.134939,4,,,
33,SS,32.5C,s,24,33_24,0,1.029081,3,,,
33,SS,32.5C,c,25,33_25,0,4.061027,5,,,
33,SS,32.5C,s,26,33_26,0,1.194714,3,,,
33,SS,32.5C,s,27a,33_27a,0,1.163115,3,,,
33,SS,32.5C,s,27b,33_27b,0,2.185613,4,,,
33,SS,32.5C,s,45,33_45,0,1.091227,4,,,
33,SS,32.5C,s,36,33_36,0,1.202087,3,,,
33,SS,32.5C,s,37,33_37,0,1.044354,3,,,
33,SS,32.5C,c,38,33_38,0,5.53987,10,,,
33,SS,32.5C,s,39,33_39,0,0.783134,2,,,
33,SS,32.5C,c,40,33_40,0,1.273185,5,,,
33,SS,32.5C,c,41,33_41,0,2.69199,8,,,
33,SS,32.5C,s,42,33_42,0,1.417488,3,,,
33,SS,32.5C,s,43,33_43,0,0.932967,2,,,
33,SS,32.5C,s,44,33_44,0,1.049621,4,,,
33,SS,32.5C,s,60,33_60,0,1.157058,5,,,
33,SS,32.5C,s,46,33_46,0,1.118612,3,,,
33,SS,32.5C,s,47,33_47,0,1.459357,3,,,
33,SS,32.5C,c,48,33_48,0,1.496487,3,,,
33,SS,32.5C,s,49,33_49,0,1.277399,4,,,
33,SS,32.5C,c,50,33_50,0,1.852768,3,,,
33,SS,32.5C,s,51,33_51,0,1.08201,3,,,
33,SS,32.5C,s,15,33_15,0,1.312421,4,,,
33,SS,32.5C,s,53,33_53,0,1.187077,2,,,
33,SS,32.5C,s,54,33_54,0,1.152318,3,,,
33,SS,32.5C,s,59,33_59,0,1.049884,1,,,
33,SS,32.5C,s,107,33_107,0,1.50228,4,,,
33,SS,32.5C,s,61,33_61,0,2.416551,4,,,
33,SS,32.5C,s,62,33_62,0,1.027765,3,,,
33,SS,32.5C,s,63,33_63,0,1.304785,4,,,
33,SS,32.5C,s,64,33_64,0,1.651323,4,,,
33,SS,32.5C,s,126,33_126,0,1.119402,5,,,
33,SS,32.5C,s,66,33_66,0,0.957193,2,,,
33,SS,32.5C,s,67,33_67,0,1.033821,2,,,
33,SS,32.5C,c,68,33_68,0,1.840128,4,,,
33,SS,32.5C,s,69,33_69,0,1.367456,3,,,
33,SS,32.5C,s,70,33_70,0,2.235908,4,,,
33,SS,32.5C,c,71,33_71,0,3.049588,7,,,
33,SS,32.5C,c,72,33_72,0,2.014977,6,,,
33,SS,32.5C,c,74,33_74,0,2.852883,6,,,
33,SS,32.5C,c,75,33_75,0,2.840243,6,,,
33,SS,32.5C,s,10,33_10,0,1.018022,3,,,
33,SS,32.5C,s,11,33_11,0,1.497803,4,,,
33,SS,32.5C,s,12,33_12,0,1.346654,4,,,
33,SS,32.5C,s,13,33_13,0,1.184444,3,,,
33,SS,32.5C,s,14,33_14,0,0.901631,2,,,
33,SS,32.5C,c,29,33_29,0,4.140552,7,,,
33,SS,32.5C,s,31,33_31,0,0.997482,3,,,
33,SS,32.5C,s,32,33_32,0,0.711246,2,,,
33,SS,32.5C,s,33,33_33,0,1.330327,4,,,
33,SS,32.5C,s,34,33_34,0,1.102286,2,,,
33,SS,32.5C,s,55,33_55,0,0.806833,2,,,
33,SS,32.5C,s,56,33_56,0,1.255806,4,,,
33,SS,32.5C,c,57,33_57,0,1.871201,4,,,
33,SS,32.5C,c,58,33_58,0,1.445664,4,,,
33,SS,32.5C,s,76,33_76,0,0.767334,1,,,
33,SS,32.5C,s,77,33_77,0,1.061207,3,,,
33,SS,32.5C,s,78,33_78,0,0.82711,2,,,
33,SS,32.5C,s,79,33_79,0,1.882787,5,,,
33,SS,32.5C,c,80,33_80,0,3.238657,4,,,
33,SS,32.5C,c,81,33_81,0,2.313853,7,,,
33,SS,32.5C,c,82,33_82,0,2.913448,6,,,
33,SS,32.5C,s,83,33_83,0,0.916114,1,,,
33,SS,32.5C,s,84,33_84,0,0.905054,3,,,
33,SS,32.5C,c,85,33_85,0,4.928425,8,,,
33,SS,32.5C,s,86,33_86,0,1.049358,3,,,
33,SS,32.5C,s,87,33_87,0,2.107932,4,,,
33,SS,32.5C,s,88,33_88,0,1.387469,3,,,
33,SS,32.5C,c,89,33_89,0,3.794013,8,,,
33,SS,32.5C,s,90,33_90,0,1.232633,2,,,
33,SS,32.5C,s,91,33_91,0,1.805369,3,,,
33,SS,32.5C,s,93,33_93,0,1.189184,3,,,
33,SS,32.5C,s,99,33_99,0,1.087013,2,,,
33,SS,32.5C,s,101,33_101,0,1.371406,4,,,
33,SS,32.5C,c,102,33_102,0,1.950725,5,,,
33,SS,32.5C,c,103,33_103,0,1.553102,4,,,
33,SS,32.5C,s,104,33_104,0,1.197084,4,,,
33,SS,32.5C,s,105,33_105,0,1.148368,3,,,
33,SS,32.5C,s,106,33_106,0,1.215517,3,,,
33,SS,32.5C,s,108,33_108,0,1.317688,3,,,
33,SS,32.5C,s,114,33_114,0,0.378401,1,,,
33,SS,32.5C,s,115,33_115,0,1.122562,3,,,
